unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
7321,35,52,20.005,0.7,0.0,491.19,607.24,1495.52,1245.53,9.35,13.66,334.26,2324.03,8724.86,1.08,44.52,315.01,2388.14,8065.75,9.2081,0.02,363,2324,100.0,24.33,14.715,3,2
7322,35,53,20.0032,0.7019,0.0,491.19,607.69,1482.35,1255.18,9.35,13.66,334.83,2324.0,8725.04,1.08,44.3,315.3,2388.12,8067.6,9.2243,0.02,366,2324,100.0,24.57,14.7267,3,2
7327,35,58,19.9996,0.7015,0.0,491.19,607.07,1484.33,1247.52,9.35,13.66,334.64,2323.94,8725.7,1.07,44.43,315.3,2388.15,8064.18,9.2308,0.02,367,2324,100.0,24.44,14.5972,3,2
7343,35,74,20.0051,0.7008,0.0,491.19,607.67,1484.21,1246.32,9.35,13.66,335.19,2324.01,8735.93,1.08,44.42,314.98,2388.16,8065.86,9.2138,0.02,365,2324,100.0,24.47,14.7231,3,2
7345,35,76,20.0,0.7007,0.0,491.19,607.02,1481.39,1250.87,9.35,13.65,334.13,2324.01,8725.18,1.07,44.48,315.01,2388.15,8064.6,9.2288,0.02,365,2324,100.0,24.63,14.6191,3,2
7354,35,85,20.0053,0.7,0.0,491.19,607.66,1489.07,1250.18,9.35,13.66,334.08,2324.06,8725.29,1.08,44.45,314.84,2388.17,8062.76,9.226,0.02,364,2324,100.0,24.48,14.7955,3,2
7355,35,86,20.0018,0.7,0.0,491.19,607.79,1487.45,1255.97,9.35,13.66,334.39,2324.03,8728.11,1.08,44.47,314.89,2388.13,8068.16,9.2411,0.02,366,2324,100.0,24.3,14.6839,3,2
7358,35,89,20.0029,0.7,0.0,491.19,607.55,1485.9,1260.6,9.35,13.65,334.4,2324.05,8723.82,1.08,44.45,315.03,2388.19,8071.13,9.2231,0.02,366,2324,100.0,24.43,14.6814,3,2
7364,35,95,20.007,0.7002,0.0,491.19,607.79,1489.32,1251.14,9.35,13.65,334.59,2323.99,8732.14,1.08,44.36,314.9,2388.1,8065.06,9.24,0.02,365,2324,100.0,24.49,14.5967,3,2
7365,35,96,20.0077,0.7006,0.0,491.19,607.61,1490.25,1257.42,9.35,13.66,334.12,2324.05,8729.53,1.08,44.7,314.76,2388.17,8063.43,9.21,0.02,364,2324,100.0,24.49,14.6182,3,2
7371,35,102,19.998,0.7,0.0,491.19,608.2,1484.69,1251.23,9.35,13.66,333.96,2324.01,8730.26,1.08,44.55,314.41,2388.22,8060.1,9.2688,0.02,366,2324,100.0,24.47,14.6251,3,2
7373,35,104,20.003,0.7013,0.0,491.19,607.51,1485.04,1255.7,9.35,13.66,334.28,2323.99,8730.01,1.08,44.58,314.89,2388.17,8071.27,9.2184,0.02,365,2324,100.0,24.43,14.6879,3,2
7382,35,113,20.0005,0.7,0.0,491.19,607.58,1486.93,1258.27,9.35,13.66,334.42,2324.03,8727.32,1.08,44.7,314.64,2388.16,8059.97,9.24,0.02,366,2324,100.0,24.39,14.6213,3,2
7392,35,123,20.0048,0.7019,0.0,491.19,607.62,1491.13,1253.34,9.35,13.66,334.7,2324.01,8730.95,1.08,44.57,314.78,2388.16,8067.56,9.2482,0.02,366,2324,100.0,24.2,14.5708,3,2
7400,35,131,19.998,0.7,0.0,491.19,607.76,1481.41,1250.65,9.35,13.66,334.21,2324.05,8742.27,1.07,44.53,314.4,2388.23,8066.01,9.2722,0.02,365,2324,100.0,24.56,14.7178,3,2
7410,35,141,19.9987,0.7001,0.0,491.19,608.16,1489.71,1257.81,9.35,13.66,333.86,2324.07,8727.44,1.07,44.66,314.53,2388.22,8060.23,9.2134,0.03,366,2324,100.0,24.5,14.6042,4,2
7418,35,149,20.0043,0.7,0.0,491.19,607.84,1488.84,1255.71,9.35,13.66,333.5,2324.02,8727.7,1.08,44.65,314.8,2388.24,8067.09,9.2348,0.02,367,2324,100.0,24.39,14.6978,4,2
7442,35,173,19.9982,0.7,0.0,491.19,608.21,1497.66,1271.86,9.35,13.66,334.34,2324.12,8730.46,1.07,44.77,314.14,2388.26,8061.47,9.3249,0.03,369,2324,100.0,24.14,14.6024,4,2
7446,35,177,20.0057,0.7,0.0,491.19,608.29,1491.79,1266.59,9.35,13.66,333.44,2324.09,8728.37,1.07,44.96,314.25,2388.27,8061.94,9.3207,0.03,367,2324,100.0,24.32,14.5579,4,2
7451,35,182,19.9982,0.7,0.0,491.19,608.7,1494.07,1269.5,9.35,13.66,333.86,2324.14,8729.16,1.07,44.79,314.23,2388.28,8059.86,9.2832,0.03,368,2324,100.0,24.24,14.617,4,2
7463,36,6,20.0044,0.7,0.0,491.19,607.23,1473.91,1240.5,9.35,13.66,335.45,2323.85,8720.97,1.08,43.99,315.49,2388.02,8064.29,9.1688,0.02,364,2324,100.0,24.6,14.8577,3,2
7470,36,13,20.0065,0.7013,0.0,491.19,606.78,1477.07,1239.84,9.35,13.65,335.21,2323.89,8720.37,1.08,44.23,315.43,2388.04,8066.43,9.1775,0.02,364,2324,100.0,24.61,14.7578,3,2
7477,36,20,20.0048,0.7005,0.0,491.19,606.69,1480.39,1247.02,9.35,13.65,335.4,2323.87,8718.26,1.08,44.38,315.67,2388.02,8061.79,9.1878,0.02,363,2324,100.0,24.45,14.7592,3,2
7481,36,24,20.0063,0.7,0.0,491.19,607.04,1476.74,1242.84,9.35,13.65,334.52,2323.9,8725.34,1.08,44.19,316.2,2388.09,8064.64,9.1808,0.02,364,2324,100.0,24.61,14.73,3,2
7482,36,25,20.0042,0.7013,0.0,491.19,607.18,1474.05,1245.76,9.35,13.65,335.5,2323.92,8722.91,1.08,44.21,315.51,2387.99,8062.75,9.1614,0.02,364,2324,100.0,24.67,14.6975,3,2
7483,36,26,20.0079,0.7019,0.0,491.19,606.96,1479.79,1243.3,9.35,13.65,335.1,2323.95,8724.33,1.08,44.07,315.41,2388.04,8061.11,9.1801,0.02,365,2324,100.0,24.61,14.6397,3,2
7491,36,34,20.0043,0.7006,0.0,491.19,606.87,1473.67,1242.99,9.35,13.65,335.38,2323.9,8721.24,1.08,44.33,315.51,2388.06,8062.57,9.1996,0.02,364,2324,100.0,24.68,14.868,3,2
7492,36,35,19.9995,0.7,0.0,491.19,606.73,1482.3,1237.44,9.35,13.65,334.79,2323.87,8721.43,1.08,44.12,315.3,2388.12,8067.06,9.1925,0.02,364,2324,100.0,24.73,14.7762,3,2
7494,36,37,20.0004,0.7008,0.0,491.19,607.34,1478.99,1242.82,9.35,13.65,335.45,2323.89,8723.51,1.08,44.28,315.81,2388.05,8070.18,9.1859,0.02,364,2324,100.0,24.45,14.7169,3,2
7510,36,53,19.9986,0.702,0.0,491.19,607.21,1478.14,1239.1,9.35,13.65,334.86,2323.9,8730.89,1.08,44.22,315.86,2388.03,8063.57,9.1871,0.02,365,2324,100.0,24.58,14.7902,3,2
7512,36,55,20.0025,0.7,0.0,491.19,606.95,1484.61,1243.24,9.35,13.65,335.46,2323.93,8726.62,1.08,44.32,315.43,2388.11,8069.71,9.1568,0.02,363,2324,100.0,24.61,14.7184,3,2
7516,36,59,20.0067,0.7,0.0,491.19,606.62,1484.21,1248.66,9.35,13.66,334.53,2323.87,8725.44,1.08,44.3,314.94,2388.05,8069.01,9.1579,0.02,365,2324,100.0,24.61,14.8061,3,2
7525,36,68,20.0002,0.7,0.0,491.19,607.17,1486.73,1252.64,9.35,13.65,335.15,2323.94,8728.25,1.08,44.42,314.9,2388.03,8062.64,9.2151,0.02,364,2324,100.0,24.58,14.7981,3,2
7528,36,71,20.0015,0.7002,0.0,491.19,607.03,1483.26,1242.67,9.35,13.65,334.56,2323.95,8727.26,1.08,43.92,315.17,2388.04,8063.99,9.2027,0.02,365,2324,100.0,24.59,14.812,3,2
7554,36,97,20.0037,0.7,0.0,491.19,607.46,1480.76,1248.85,9.35,13.66,335.16,2323.99,8737.05,1.08,44.2,315.01,2388.17,8075.19,9.2233,0.02,366,2324,100.0,24.46,14.6892,4,2
7560,36,103,20.0033,0.7,0.0,491.19,607.78,1486.64,1249.33,9.35,13.65,335.32,2324.01,8729.69,1.08,44.54,315.24,2388.13,8065.06,9.2108,0.02,364,2324,100.0,24.43,14.6314,4,2
7569,36,112,20.004,0.7,0.0,491.19,607.07,1483.58,1259.14,9.35,13.66,334.57,2324.1,8732.34,1.08,44.51,315.41,2388.28,8070.58,9.2405,0.02,366,2324,100.0,24.4,14.7114,4,2
7575,36,118,20.0064,0.7,0.0,491.19,607.43,1489.04,1254.79,9.35,13.66,333.7,2324.09,8731.03,1.08,44.5,314.93,2388.25,8073.73,9.2577,0.03,366,2324,100.0,24.37,14.6603,4,2
7576,36,119,20.007,0.7006,0.0,491.19,607.58,1486.85,1259.08,9.35,13.65,334.96,2324.06,8740.14,1.08,44.68,315.01,2388.2,8076.28,9.2311,0.02,365,2324,100.0,24.57,14.6576,4,2
7592,36,135,19.9989,0.7,0.0,491.19,607.73,1485.63,1266.24,9.35,13.66,333.91,2324.16,8745.63,1.08,44.72,314.01,2388.32,8078.55,9.2731,0.03,366,2324,100.0,24.31,14.6305,4,2
7593,36,136,20.0072,0.7012,0.0,491.19,608.31,1493.07,1259.45,9.35,13.66,333.72,2324.17,8742.4,1.07,44.84,314.22,2388.29,8075.63,9.2446,0.03,367,2324,100.0,24.35,14.6469,4,2
7602,36,145,20.0047,0.7019,0.0,491.19,608.67,1492.38,1272.06,9.35,13.66,332.9,2324.32,8751.1,1.07,45.0,314.33,2388.45,8081.74,9.3102,0.03,368,2324,100.0,24.25,14.4898,4,2
7605,37,1,20.0005,0.7,0.0,491.19,607.45,1488.06,1252.45,9.35,13.65,334.46,2323.96,8713.68,1.08,44.5,314.6,2388.09,8052.34,9.2189,0.02,365,2324,100.0,24.29,14.7501,2,2
7607,37,3,20.0009,0.7016,0.0,491.19,607.33,1484.04,1248.21,9.35,13.66,334.45,2323.9,8720.1,1.08,44.42,314.91,2388.06,8053.68,9.1853,0.02,363,2324,100.0,24.45,14.6162,2,2
7608,37,4,20.0016,0.7016,0.0,491.19,608.0,1480.16,1246.66,9.35,13.65,333.99,2323.96,8712.05,1.08,44.41,314.62,2388.04,8056.68,9.256,0.02,365,2324,100.0,24.31,14.7308,2,2
7629,37,25,20.0057,0.7,0.0,491.19,607.11,1484.41,1249.74,9.35,13.65,334.07,2323.96,8719.11,1.08,44.55,314.51,2388.13,8056.77,9.2254,0.02,367,2324,100.0,24.45,14.656,2,2
7633,37,29,20.0055,0.7007,0.0,491.19,607.57,1488.86,1254.48,9.35,13.65,334.23,2323.96,8717.8,1.08,44.41,314.31,2388.09,8053.47,9.249,0.02,365,2324,100.0,24.35,14.5918,3,2
7636,37,32,19.9994,0.7018,0.0,491.19,607.81,1483.07,1254.66,9.35,13.66,333.76,2324.0,8718.06,1.07,44.35,314.69,2388.13,8053.09,9.2211,0.02,366,2324,100.0,24.23,14.6452,3,2
7653,37,49,20.0025,0.7018,0.0,491.19,607.13,1482.65,1251.76,9.35,13.65,334.38,2323.93,8719.64,1.07,44.38,315.11,2388.1,8054.82,9.2268,0.03,365,2324,100.0,24.28,14.6572,3,2
7670,37,66,19.9988,0.7012,0.0,491.19,607.43,1479.79,1253.54,9.35,13.66,334.2,2323.99,8716.89,1.08,44.55,314.49,2388.05,8052.67,9.2078,0.02,366,2324,100.0,24.44,14.7625,3,2
7671,37,67,20.0048,0.7016,0.0,491.19,607.71,1493.57,1252.2,9.35,13.66,334.88,2323.96,8723.75,1.08,44.63,314.21,2388.08,8053.33,9.2604,0.02,366,2324,100.0,24.3,14.5626,3,2
7678,37,74,20.0002,0.7,0.0,491.19,607.39,1494.01,1254.53,9.35,13.66,334.48,2324.02,8716.84,1.08,44.59,314.66,2388.13,8055.45,9.2424,0.02,365,2324,100.0,24.2,14.6503,3,2
7685,37,81,20.0035,0.7,0.0,491.19,607.57,1490.92,1259.11,9.35,13.66,333.8,2323.97,8718.93,1.08,44.47,314.76,2388.12,8050.82,9.2263,0.03,365,2324,100.0,24.47,14.5854,3,2
7687,37,83,20.0059,0.7,0.0,491.19,608.0,1487.59,1262.09,9.35,13.65,334.07,2323.98,8721.28,1.07,44.39,313.87,2388.17,8050.98,9.2549,0.02,365,2324,100.0,24.33,14.542,3,2
7689,37,85,20.0017,0.7,0.0,491.19,607.33,1483.16,1252.91,9.35,13.66,334.69,2324.0,8709.75,1.07,44.55,314.72,2388.05,8051.26,9.2306,0.02,367,2324,100.0,24.22,14.6232,3,2
7693,37,89,20.0049,0.7005,0.0,491.19,607.45,1487.48,1258.83,9.35,13.66,334.05,2323.97,8719.56,1.08,44.56,314.54,2388.18,8056.1,9.2624,0.03,366,2324,100.0,24.43,14.6418,3,2
7696,37,92,19.9981,0.7003,0.0,491.19,607.49,1489.81,1252.55,9.35,13.66,334.11,2323.96,8711.31,1.08,44.44,314.56,2388.12,8057.28,9.2308,0.02,367,2324,100.0,24.36,14.6583,3,2
7705,37,101,20.0024,0.7016,0.0,491.19,607.05,1486.04,1259.34,9.35,13.66,335.04,2323.95,8708.46,1.08,44.41,314.94,2388.13,8055.04,9.2175,0.02,365,2324,100.0,24.33,14.6446,3,2
7706,37,102,19.999,0.7004,0.0,491.19,607.89,1487.72,1253.17,9.35,13.66,334.94,2323.95,8719.34,1.08,44.67,314.65,2388.1,8048.91,9.2636,0.03,365,2324,100.0,24.51,14.6569,3,2
7711,37,107,20.0012,0.701,0.0,491.19,607.63,1489.5,1259.18,9.35,13.66,333.48,2324.01,8717.06,1.07,44.59,314.64,2388.09,8054.5,9.2893,0.03,366,2324,100.0,24.6,14.6755,3,2
7713,37,109,20.0042,0.7013,0.0,491.19,607.45,1489.09,1262.08,9.35,13.66,334.15,2323.97,8717.71,1.08,44.6,314.11,2388.13,8055.22,9.2063,0.03,366,2324,100.0,24.18,14.6631,3,2
7734,37,130,20.0063,0.7,0.0,491.19,607.73,1488.24,1261.1,9.35,13.66,334.36,2324.05,8713.73,1.08,44.66,314.77,2388.13,8053.48,9.273,0.02,366,2324,100.0,24.25,14.6271,4,2
7735,37,131,20.0022,0.7019,0.0,491.19,607.49,1484.23,1260.22,9.35,13.66,334.3,2323.95,8712.24,1.07,44.73,314.1,2388.15,8050.41,9.2549,0.03,367,2324,100.0,24.24,14.5598,4,2
7737,37,133,19.9997,0.701,0.0,491.19,608.19,1489.01,1256.19,9.35,13.66,334.19,2324.07,8719.88,1.08,44.56,314.79,2388.11,8052.45,9.2987,0.02,368,2324,100.0,24.45,14.5898,4,2
7738,37,134,19.9987,0.7,0.0,491.19,607.15,1490.85,1264.47,9.35,13.66,333.91,2323.98,8715.68,1.07,44.85,314.57,2388.15,8053.01,9.2866,0.03,368,2324,100.0,24.44,14.6542,4,2
7739,37,135,20.0014,0.7,0.0,491.19,607.82,1479.38,1249.54,9.35,13.66,334.0,2324.01,8721.43,1.08,44.71,314.01,2388.14,8055.13,9.2252,0.03,366,2324,100.0,24.52,14.737,4,2
7747,37,143,20.0043,0.7015,0.0,491.19,607.87,1486.72,1255.03,9.35,13.66,334.0,2324.02,8711.03,1.07,44.87,314.24,2388.08,8044.94,9.3007,0.03,366,2324,100.0,24.22,14.6872,4,2
7752,37,148,20.0045,0.7004,0.0,491.19,607.69,1486.78,1257.76,9.35,13.66,333.9,2323.99,8709.9,1.08,44.81,314.08,2388.15,8050.48,9.2732,0.03,367,2324,100.0,24.47,14.6605,4,2
7759,37,155,20.0056,0.7012,0.0,491.19,607.92,1496.03,1261.15,9.35,13.66,333.72,2324.03,8711.71,1.07,44.86,314.41,2388.18,8051.47,9.3167,0.03,368,2324,100.0,24.16,14.5687,4,2
7770,37,166,20.0026,0.7,0.0,491.19,607.47,1489.72,1269.62,9.35,13.66,333.71,2324.03,8714.99,1.07,44.76,313.61,2388.14,8047.07,9.2878,0.03,369,2324,100.0,24.41,14.5827,4,2
7807,38,26,19.999,0.7014,0.0,491.19,607.12,1481.29,1245.56,9.35,13.65,333.69,2323.91,8714.29,1.08,44.37,315.4,2388.07,8049.77,9.2285,0.02,364,2324,100.0,24.48,14.7267,1,2
7809,38,28,20.0062,0.7006,0.0,491.19,607.77,1484.32,1252.19,9.35,13.65,334.97,2323.87,8717.01,1.08,44.3,315.07,2388.07,8051.36,9.1947,0.02,365,2324,100.0,24.49,14.5374,1,2
7810,38,29,19.9991,0.7,0.0,491.19,606.99,1484.15,1246.86,9.35,13.66,334.51,2323.87,8721.84,1.08,44.35,315.36,2388.05,8055.17,9.2169,0.02,365,2324,100.0,24.46,14.742,1,2
7821,38,40,20.0014,0.7018,0.0,491.19,607.76,1483.52,1253.63,9.35,13.66,333.92,2323.9,8711.17,1.08,44.42,314.65,2388.02,8051.98,9.1931,0.02,366,2324,100.0,24.34,14.7059,1,2
7827,38,46,19.9982,0.7,0.0,491.19,607.27,1481.15,1253.33,9.35,13.65,334.0,2323.9,8712.85,1.07,44.44,315.24,2388.08,8056.12,9.205,0.02,364,2324,100.0,24.4,14.6899,1,2
7829,38,48,20.004,0.7,0.0,491.19,607.35,1484.18,1252.79,9.35,13.66,334.73,2323.89,8721.08,1.08,44.48,314.65,2388.03,8056.14,9.2311,0.02,363,2324,100.0,24.3,14.8057,1,2
7841,38,60,19.9984,0.702,0.0,491.19,607.6,1477.87,1254.61,9.35,13.66,334.64,2323.86,8713.67,1.07,44.5,314.49,2388.04,8055.79,9.1955,0.02,365,2324,100.0,24.53,14.6819,1,2
7843,38,62,20.0,0.7,0.0,491.19,607.21,1476.47,1252.22,9.35,13.65,334.29,2323.91,8706.24,1.08,44.33,314.9,2388.08,8048.11,9.2278,0.02,366,2324,100.0,24.35,14.7098,1,2
7844,38,63,20.007,0.7,0.0,491.19,607.48,1481.73,1251.93,9.35,13.65,334.77,2323.91,8714.91,1.08,44.22,314.88,2388.08,8053.6,9.2201,0.02,365,2324,100.0,24.54,14.7747,1,2
7845,38,64,20.0017,0.7008,0.0,491.19,607.21,1486.53,1255.88,9.35,13.66,333.95,2323.94,8714.02,1.08,44.46,315.5,2388.08,8052.86,9.245,0.02,364,2324,100.0,24.55,14.7037,1,2
7871,38,90,20.0001,0.7,0.0,491.19,607.74,1483.18,1250.51,9.35,13.65,334.31,2323.87,8710.61,1.08,44.46,314.61,2388.09,8052.26,9.2427,0.02,365,2324,100.0,24.48,14.7843,2,2
7882,38,101,20.0027,0.7,0.0,491.19,607.68,1483.0,1255.38,9.35,13.66,334.46,2323.94,8714.68,1.08,44.35,314.9,2388.0,8049.47,9.196,0.02,366,2324,100.0,24.41,14.6058,2,2
7883,38,102,20.0033,0.7,0.0,491.19,607.76,1482.93,1254.48,9.35,13.66,334.7,2323.97,8719.36,1.08,44.36,314.97,2388.08,8052.58,9.2278,0.02,365,2324,100.0,24.53,14.7972,2,2
7888,38,107,20.0066,0.7,0.0,491.19,607.17,1477.33,1249.56,9.35,13.66,334.05,2323.91,8714.01,1.08,44.28,315.38,2388.01,8054.16,9.2496,0.02,366,2324,100.0,24.46,14.5008,2,2
7893,38,112,20.0031,0.7,0.0,491.19,607.26,1480.43,1254.0,9.35,13.66,334.43,2323.93,8712.36,1.08,44.6,315.0,2388.07,8051.79,9.268,0.02,365,2324,100.0,24.44,14.7282,2,2
7907,38,126,19.9995,0.7,0.0,491.19,607.49,1476.49,1258.72,9.35,13.66,334.27,2323.94,8711.58,1.08,44.38,314.78,2388.02,8047.92,9.1896,0.02,365,2324,100.0,24.46,14.7068,2,2
7911,38,130,19.9995,0.7,0.0,491.19,607.96,1481.95,1254.4,9.35,13.66,334.63,2323.99,8708.72,1.08,44.4,314.73,2388.11,8054.74,9.2465,0.03,365,2324,100.0,24.42,14.7922,2,2
7913,38,132,20.006,0.7,0.0,491.19,607.89,1488.82,1258.37,9.35,13.66,334.29,2323.88,8711.79,1.08,44.41,314.68,2388.09,8052.88,9.2283,0.02,366,2324,100.0,24.43,14.7664,2,2
7918,38,137,20.0003,0.7,0.0,491.19,607.02,1480.4,1256.46,9.35,13.66,334.48,2323.92,8711.08,1.08,44.51,314.61,2388.07,8048.25,9.2505,0.02,366,2324,100.0,24.42,14.6956,2,2
7930,38,149,19.9998,0.7003,0.0,491.19,606.98,1487.17,1255.41,9.35,13.66,334.31,2323.97,8708.3,1.08,44.55,313.95,2388.08,8051.54,9.2308,0.02,364,2324,100.0,24.26,14.7147,3,2
7938,38,157,20.0074,0.7,0.0,491.19,607.85,1492.98,1253.03,9.35,13.66,334.72,2323.97,8716.44,1.08,44.53,314.87,2388.07,8050.5,9.2384,0.03,365,2324,100.0,24.4,14.7524,3,2
7941,38,160,20.0064,0.7,0.0,491.19,607.62,1482.5,1250.63,9.35,13.66,334.55,2323.95,8712.81,1.07,44.39,315.2,2388.04,8054.07,9.1672,0.02,364,2324,100.0,24.46,14.5294,3,2
7950,38,169,20.0018,0.7,0.0,491.19,607.79,1487.09,1250.09,9.35,13.66,334.01,2323.95,8709.11,1.08,44.48,314.54,2388.05,8050.83,9.2579,0.02,363,2324,100.0,24.38,14.73,3,2
7970,38,189,20.0016,0.7,0.0,491.19,607.34,1487.5,1257.38,9.35,13.66,334.34,2323.95,8714.25,1.08,44.6,314.25,2388.12,8047.23,9.2095,0.03,366,2324,100.0,24.4,14.7329,3,2
7971,38,190,19.9985,0.7012,0.0,491.19,607.87,1488.99,1252.58,9.35,13.66,334.34,2324.0,8713.33,1.08,44.51,314.08,2388.12,8045.78,9.253,0.02,366,2324,100.0,24.49,14.6315,3,2
7972,38,191,20.0063,0.7003,0.0,491.19,607.18,1482.98,1263.79,9.35,13.66,334.25,2323.96,8714.02,1.08,44.64,314.51,2388.06,8050.61,9.2606,0.02,366,2324,100.0,24.58,14.5746,3,2
7976,38,195,20.001,0.7006,0.0,491.19,607.89,1490.05,1256.68,9.35,13.65,334.54,2323.95,8713.33,1.07,44.34,314.3,2388.11,8051.65,9.2131,0.02,366,2324,100.0,24.48,14.6183,3,2
7980,38,199,20.0013,0.7,0.0,491.19,607.32,1484.56,1260.4,9.35,13.65,333.71,2323.94,8716.91,1.07,44.6,314.55,2388.14,8046.83,9.2422,0.02,366,2324,100.0,24.34,14.6666,3,2
7995,38,214,20.0038,0.7009,0.0,491.19,607.61,1488.01,1263.45,9.35,13.66,334.15,2323.98,8720.47,1.08,44.8,314.24,2388.11,8048.79,9.2732,0.02,367,2324,100.0,24.47,14.4749,3,2
8000,38,219,20.0003,0.7009,0.0,491.19,607.94,1487.61,1262.31,9.35,13.66,333.93,2323.99,8706.69,1.08,44.78,314.45,2388.11,8047.78,9.2748,0.03,366,2324,100.0,24.29,14.5595,3,2
8006,38,225,20.0058,0.7,0.0,491.19,608.28,1493.21,1262.63,9.35,13.66,333.47,2323.99,8709.91,1.08,44.76,314.35,2388.11,8051.09,9.2563,0.03,365,2324,100.0,24.49,14.7028,3,2
8012,38,231,20.0077,0.7,0.0,491.19,608.13,1487.73,1256.12,9.35,13.66,334.22,2323.94,8714.5,1.08,44.66,314.32,2388.13,8042.36,9.2202,0.03,366,2324,100.0,24.41,14.6077,3,2
8017,38,236,20.002,0.7006,0.0,491.19,607.74,1493.69,1258.77,9.35,13.66,333.3,2323.97,8706.24,1.08,44.63,314.04,2388.12,8045.61,9.2791,0.02,366,2324,100.0,24.31,14.5603,3,2
8024,38,243,20.0023,0.7,0.0,491.19,608.15,1486.02,1265.15,9.35,13.66,333.93,2323.95,8711.32,1.08,44.86,314.57,2388.16,8046.31,9.2845,0.02,367,2324,100.0,24.35,14.6208,4,2
8028,38,247,20.0054,0.7,0.0,491.19,607.97,1489.06,1259.3,9.35,13.66,334.17,2323.94,8714.28,1.07,44.75,314.12,2388.16,8046.37,9.2778,0.02,367,2324,100.0,24.67,14.4863,4,2
8039,38,258,19.9991,0.7014,0.0,491.19,607.91,1489.57,1266.02,9.35,13.66,333.52,2323.94,8712.62,1.08,44.88,313.99,2388.22,8047.05,9.3056,0.03,365,2324,100.0,24.37,14.6597,4,2
8042,38,261,20.0034,0.7,0.0,491.19,608.37,1494.59,1261.43,9.35,13.66,333.47,2323.99,8707.71,1.08,44.72,313.8,2388.12,8045.27,9.3121,0.03,369,2324,100.0,24.26,14.6441,4,2
8045,38,264,20.0063,0.7008,0.0,491.19,608.14,1483.21,1265.38,9.35,13.66,333.53,2324.03,8708.07,1.08,44.79,314.29,2388.1,8044.03,9.2794,0.03,366,2324,100.0,24.22,14.5264,4,2
8062,38,281,20.0,0.7007,0.0,491.19,608.57,1493.2,1266.65,9.35,13.66,333.26,2324.05,8707.14,1.07,45.03,314.14,2388.18,8040.01,9.3043,0.03,369,2324,100.0,24.27,14.5951,4,2
8065,38,284,20.0002,0.7,0.0,491.19,608.25,1495.93,1272.1,9.35,13.66,332.84,2324.07,8702.56,1.07,44.97,313.82,2388.24,8039.53,9.3136,0.03,369,2324,100.0,24.22,14.4847,4,2
8072,39,4,20.0027,0.7,0.0,491.19,607.3,1479.33,1244.64,9.35,13.65,334.24,2323.93,8726.1,1.08,44.41,315.22,2388.05,8064.04,9.2109,0.02,366,2324,100.0,24.49,14.6879,2,2
8074,39,6,20.0008,0.7,0.0,491.19,607.29,1487.23,1246.11,9.35,13.65,335.45,2323.91,8723.8,1.08,44.39,315.56,2387.99,8055.7,9.2182,0.02,364,2324,100.0,24.52,14.669,2,2
8081,39,13,20.0012,0.7015,0.0,491.19,607.42,1481.98,1241.36,9.35,13.66,335.11,2323.91,8716.92,1.08,44.43,315.63,2388.1,8064.43,9.2294,0.02,364,2324,100.0,24.42,14.7612,3,2
8082,39,14,20.0027,0.7,0.0,491.19,607.17,1482.38,1242.72,9.35,13.66,335.13,2323.91,8725.66,1.08,44.17,314.97,2388.08,8056.95,9.2533,0.02,364,2324,100.0,24.75,14.8283,3,2
8094,39,26,20.0023,0.7,0.0,491.19,607.17,1480.79,1255.06,9.35,13.66,335.49,2323.91,8718.7,1.08,44.29,315.23,2388.08,8065.8,9.228,0.02,364,2324,100.0,24.55,14.713,3,2
8100,39,32,20.0025,0.7,0.0,491.19,606.95,1483.6,1250.52,9.35,13.65,334.77,2323.92,8720.77,1.08,44.46,315.38,2388.05,8065.17,9.2428,0.02,365,2324,100.0,24.49,14.7366,3,2
8111,39,43,20.0044,0.7001,0.0,491.19,606.91,1489.04,1246.64,9.35,13.66,334.82,2323.94,8727.83,1.08,44.35,315.09,2388.14,8061.58,9.209,0.02,366,2324,100.0,24.44,14.6741,3,2
8112,39,44,19.9997,0.7,0.0,491.19,607.32,1481.62,1240.67,9.35,13.65,335.13,2323.89,8728.13,1.08,44.21,315.16,2388.12,8063.62,9.1928,0.02,366,2324,100.0,24.49,14.6507,3,2
8118,39,50,20.0064,0.7,0.0,491.19,607.52,1482.31,1256.34,9.35,13.66,335.52,2323.93,8727.48,1.08,44.19,315.26,2388.09,8060.24,9.221,0.02,365,2324,100.0,24.38,14.7222,3,2
8124,39,56,20.0075,0.7,0.0,491.19,607.69,1481.39,1244.61,9.35,13.65,334.81,2323.98,8721.05,1.08,44.11,315.31,2388.08,8062.44,9.2102,0.02,364,2324,100.0,24.42,14.7265,3,2
8132,39,64,20.0012,0.7,0.0,491.19,607.09,1483.91,1246.0,9.35,13.65,335.1,2324.07,8723.7,1.08,44.3,315.25,2388.13,8060.44,9.2113,0.02,366,2324,100.0,24.35,14.7359,3,2
8138,39,70,19.9993,0.7012,0.0,491.19,607.58,1482.15,1246.37,9.35,13.65,335.04,2323.97,8718.45,1.08,44.46,315.05,2388.08,8065.76,9.2189,0.02,365,2324,100.0,24.53,14.6929,3,2
